id,text,term,label
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",sake,positive
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",banana tempura,positive
3203,"Overall the restaurant is more expensive than our other sushi favorites, but everything was delicious.",sushi,neutral
3205,"Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.",fish,positive
3205,"Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.",service,positive
3205,"Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.",ambiance,positive
3205,"Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.",location,positive
3206,Its a go-to for dates as well as entertaining out of town guests.,entertaining,positive
3207,We always have a delicious meal and always leave feeling satisfied.,meal,positive
3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",waiter,negative
3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",beers,neutral
3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",manager,negative
3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",reservations,positive
3216,The fish was not fresh and the rice tasted old and stale.,fish,negative
3216,The fish was not fresh and the rice tasted old and stale.,rice,negative
3217,"Quite frankly, this is some of the worst sushi I have ever tried.",sushi,negative
3219,"Fabulous service, fantastic food, and a chilled out atmosphere and environment.",service,positive
3219,"Fabulous service, fantastic food, and a chilled out atmosphere and environment.",food,positive
3219,"Fabulous service, fantastic food, and a chilled out atmosphere and environment.",atmosphere,positive
3219,"Fabulous service, fantastic food, and a chilled out atmosphere and environment.",environment,positive
3220,Here's to the fake fish tanks too...,fish tanks,negative
3224,"The menu may be small, but everything on it is delicious.",menu,negative
3225,I particularly love their yellowfun tuna and their mussel selection.,yellowfun tuna,positive
3225,I particularly love their yellowfun tuna and their mussel selection.,mussel selection,positive
3226,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,prix fix,positive
3226,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,three course meal,positive
3226,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,glasses of wine,positive
3226,Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,course,neutral
3227,IT is the best deal in town for a Monday night dinner at a fine restaurant.,dinner,positive
3228,"If you love seafood, you would love this place!",seafood,positive
3228,"If you love seafood, you would love this place!",place,positive
3229,I think I've had some the best meals of my life at minnow.,meals,positive
323,"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.",menu,positive
323,"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.",Chilean Sea Bass,negative
323,"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.",server,negative
323,"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.",specials,neutral
3230,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",seafood,positive
3230,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",wine list,positive
3230,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",menu,positive
3234,We go on Mondays for the prix fixe and our experience with the food has been comparable to Blue Ribbon.,food,neutral
3234,We go on Mondays for the prix fixe and our experience with the food has been comparable to Blue Ribbon.,prix fixe,neutral
3235,"The staff has always been friendly without seeming grating, and the chef has greeted us on a couple of occasions.",staff,positive
3235,"The staff has always been friendly without seeming grating, and the chef has greeted us on a couple of occasions.",chef,positive
3236,You get the sense that the people there care about their restaurant and about your experience and that is very nice.,people,positive
3239,"Because we didn't have a reservation, we could only sit in the back garden, but it was great, secluded and perfect in nice weather.",back garden,positive
